Epsilon-Greedy Rewards,Epsilon-Greedy Regrets,Thompson Sampling Rewards,Thompson Sampling Regrets
1,1.0000000000000002,1,90.39999999999927
1,1.0000000000000002,0,90.39999999999927
1,1.0000000000000002,0,90.39999999999927
1,1.0000000000000002,1,90.39999999999927
0,1.0000000000000002,1,90.39999999999927
1,1.0000000000000002,1,90.39999999999927
1,1.0000000000000002,1,90.39999999999927
0,1.0000000000000002,0,90.39999999999927
0,1.0000000000000002,1,90.39999999999927
1,1.0000000000000002,1,90.39999999999927
1,1.0000000000000002,1,90.39999999999927
0,1.0000000000000002,0,90.39999999999927
1,1.0000000000000002,0,90.39999999999927
1,1.0000000000000002,0,90.39999999999927
0,1.0000000000000002,1,90.39999999999927
0,1.0000000000000002,1,90.39999999999927
1,1.0000000000000002,0,90.39999999999927
0,1.0000000000000002,1,90.39999999999927
0,1.0000000000000002,1,90.39999999999927
0,1.0000000000000002,0,90.39999999999927
0,1.0000000000000002,0,90.39999999999927
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,1,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
0,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,1,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,1,90.49999999999926
1,1.0000000000000002,1,90.49999999999926
0,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,1,90.49999999999926
0,1.0000000000000002,0,90.49999999999926
0,1.0000000000000002,0,90.49999999999926
0,1.0000000000000002,1,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,0,90.49999999999926
0,1.0000000000000002,0,90.49999999999926
1,1.0000000000000002,1,90.49999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,1,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
0,1.0000000000000002,0,90.59999999999926
1,1.0000000000000002,1,90.59999999999926
1,1.0000000000000002,0,90.59999999999926
